Reservoir,Site,DateTime,ThermistorTemp_C_surface,ThermistorTemp_C_1,ThermistorTemp_C_2,ThermistorTemp_C_3,ThermistorTemp_C_4,ThermistorTemp_C_5,ThermistorTemp_C_6,ThermistorTemp_C_7,ThermistorTemp_C_8,ThermistorTemp_C_9,RDO_mgL_5,RDOsat_percent_5,RDO_mgL_5_adjusted,RDOsat_percent_5_adjusted,RDOTemp_C_5,RDO_mgL_9,RDOsat_percent_9,RDO_mgL_9_adjusted,RDOsat_percent_9_adjusted,RDOTemp_C_9,EXOTemp_C_1,EXOCond_uScm_1,EXOSpCond_uScm_1,EXOTDS_mgL_1,EXODOsat_percent_1,EXODO_mgL_1,EXOChla_RFU_1,EXOChla_ugL_1,EXOBGAPC_RFU_1,EXOBGAPC_ugL_1,EXOfDOM_RFU_1,EXOfDOM_QSU_1,EXOTurbidity_FNU_1,EXOPressure_psi,EXODepth_m,EXOBattery_V,EXOCablepower_V,EXOWiper_V,LvlPressure_psi_9,LvlTemp_C_9,LvlDepth_m_9,RECORD,CR6Battery_V,CR6Panel_Temp_C,Flag_ThermistorTemp_C_surface,Flag_ThermistorTemp_C_1,Flag_ThermistorTemp_C_2,Flag_ThermistorTemp_C_3,Flag_ThermistorTemp_C_4,Flag_ThermistorTemp_C_5,Flag_ThermistorTemp_C_6,Flag_ThermistorTemp_C_7,Flag_ThermistorTemp_C_8,Flag_ThermistorTemp_C_9,Flag_RDO_mgL_5,Flag_RDOsat_percent_5,Flag_RDOTemp_C_5,Flag_RDO_mgL_9,Flag_RDOsat_percent_9,Flag_RDOTemp_C_9,Flag_EXOTemp_C_1,Flag_EXOCond_uScm_1,Flag_EXOSpCond_uScm_1,Flag_EXOTDS_mgL_1,Flag_EXODOsat_percent_1,Flag_EXODO_mgL_1,Flag_EXOChla_RFU_1,Flag_EXOChla_ugL_1,Flag_EXOBGAPC_RFU_1,Flag_EXOBGAPC_ugL_1,Flag_EXOfDOM_RFU_1,Flag_EXOfDOM_QSU_1,Flag_EXOTurbidity_FNU_1,Flag_EXOPressure_psi,Flag_EXODepth_m,Flag_EXOBattery_V,Flag_EXOCablepower_V,Flag_EXOWiper_V,Flag_LvlPressure_psi_9,Flag_LvlTemp_C_9
FCR,50,2025-04-29 17:40:00,19.53362,18.54415,17.45593,14.02389,11.35501,9.372003,9.385401,9.397302,9.376642,9.355738,12.77244,111.9134,12.77244,111.9134,9.53441,12.06037,105.21,12.06037,105.21,9.34956,18.539,25.98,29.64,19.27,107.05,10.02,2.27,9.020001,0.17,0.11,4.05,13.99,1.79,2.91,2.052,6.11,12.12,1.19,13.0297,9.337799,9.180075135000001,4199,13.4,30.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-04-29 17:50:00,19.62081,18.61187,17.6015,14.09201,11.46218,9.393854,9.385675,9.3955939999999991,9.374323,9.350306,12.73036,111.5517,12.73036,111.5517,9.53708,12.04701,105.0903,12.04701,105.0903,9.34829,18.511,25.97,29.65,19.27,107.29,10.05,2.65,10.54,0.19,0.13,4.06,14.02,1.63,2.9,2.049,6.11,12.01,1.19,13.02972,9.334374,9.180089226,4200,13.28,29.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-04-29 18:00:00,19.6773,18.5819,17.61004,14.16998,11.42941,9.538386,9.386255,9.395807,9.377863,9.353266,12.67983,111.176,12.67983,111.176,9.56239,12.03558,104.9927,12.03558,104.9927,9.34909,18.608,26.04,29.66,19.28,107.9,10.09,2.68,10.64,0.16,0.1,4.02,13.93,1.7,2.9,2.048,6.11,11.93,1.19,13.02955,9.336481,9.1799694525,4201,13.21,29.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-04-29 18:10:00,19.65209,18.60742,17.68237,14.1665,11.44491,9.568414,9.388941,9.395899,9.379389,9.356684,12.24605,107.5701,12.24605,107.5701,9.63982,12.0818,105.3979,12.0818,105.3979,9.34987,18.608,26.03,29.65,19.27,107.49,10.05,2.21,8.76,0.16,0.1,4.03,13.96,1.65,2.9,2.045,6.11,11.81,1.19,13.03063,9.339398,9.1807303665,4202,13.1,28.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-04-29 18:20:00,19.66891,18.61483,17.6965,13.97787,11.55187,9.859034,9.390375,9.398126,9.378839,9.355524,11.56595,101.7705,11.56595,101.7705,9.71217,12.06064,105.2124,12.06064,105.2124,9.34955,18.613,26.03,29.65,19.27,107.48,10.05,2.79,11.08,0.17,0.11,4.04,13.97,1.84,2.9,2.045,6.11,11.59,1.19,13.02674,9.339258,9.177989667,4203,12.76,28.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-04-29 18:30:00,19.6799,18.61556,17.72924,14.15338,11.52709,10.13937,9.389856,9.397638,9.374078,9.35293,8.957448,79.27166,8.957448,79.27166,9.95502,12.01189,104.7895,12.01189,104.7895,9.3505,18.666,26.08,29.67,19.28,106.85,9.979999,2.89,11.51,0.23,0.17,4.03,13.95,1.52,2.89,2.042,6.11,11.55,1.19,13.02753,9.336604,9.178546261500001,4204,12.72,28.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-04-29 18:40:00,19.77151,18.74447,17.73657,14.22384,11.51596,10.18969,9.389826,9.39593,9.377527,9.356654,8.092239,71.86745,8.092239,71.86745,10.10451,12.03631,105.0046,12.03631,105.0046,9.35129,18.681,26.09,29.67,19.28,107.07,10,2.57,10.22,0.19,0.13,4.01,13.89,1.54,2.89,2.042,6.11,11.65,1.19,13.0277,9.340854,9.1786660349999991,4205,12.83,27.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-04-29 18:50:00,19.7156,18.89382,17.73501,14.13394,11.73944,10.17031,9.390253,9.397852,9.377344,9.357935,8.066338,71.78018,8.066338,71.78018,10.18914,12.03493,104.9898,12.03493,104.9898,9.35018,18.739,26.13,29.68,19.29,106.67,9.95,2.62,10.43,0.16,0.1,3.98,13.83,1.68,2.89,2.042,6.11,11.58,1.19,13.02715,9.341892,9.1782785325,4206,12.75,27.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-04-29 19:00:00,19.66522,18.91455,17.59384,14.19262,11.7655,10.23474,9.390619,9.397638,9.381159,9.360041,7.630259,67.9832,7.630259,67.9832,10.24158,12.00086,104.695,12.00086,104.695,9.35114,18.848,26.2,29.69,19.3,106.98,9.95,2.67,10.61,0.19,0.13,3.94,13.72,1.63,2.89,2.038,6.11,11.51,1.19,13.02796,9.343508,9.178849218,4207,12.72,27.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-04-29 19:10:00,19.67828,19.07012,17.62222,14.4233,11.68029,10.2362,9.410425,9.399683,9.383386,9.360132,7.569393,67.54318,7.569393,67.54318,10.30614,11.99197,104.6175,11.99197,104.6175,9.35114,18.853,26.2,29.69,19.3,106.4,9.9,2.48,9.86,0.17,0.11,3.95,13.74,1.49,2.88,2.035,6.11,11.5,1.19,13.02883,9.344246,9.1794621765,4208,12.7,27.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-04-29 19:20:00,19.66982,19.22076,17.60565,14.43154,11.69738,10.14416,9.392481,9.401148,9.383875,9.362818,7.552052,67.41774,7.552052,67.41774,10.32469,12.02897,104.9425,12.02897,104.9425,9.35208,18.763,26.14,29.67,19.29,105.86,9.87,2.34,9.28,0.18,0.12,3.96,13.78,1.69,2.88,2.034,6.11,11.49,1.2,13.02771,9.345933,9.178673080500001,4209,12.69,26.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-04-29 19:30:00,19.6065,19.27221,17.75909,14.50994,11.6119,10.03738,9.390986,9.40011,9.38473,9.361475,7.719657,68.83816,7.719657,68.83816,10.27777,12.05242,105.1431,12.05242,105.1431,9.3505,18.839,26.21,29.7,19.31,106.33,9.9,2.87,11.43,0.21,0.15,3.94,13.72,1.55,2.88,2.033,6.11,11.48,1.2,13.02824,9.344352,9.179046492,4210,12.7,26.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-04-29 19:40:00,19.54278,19.26846,17.73495,14.36764,11.60571,9.998834,9.392878,9.399927,9.3836,9.363825,8.209027,73.08661,8.209027,73.08661,10.21053,12.06148,105.2242,12.06148,105.2242,9.35129,18.87,26.23,29.71,19.31,106.23,9.88,2.57,10.2,0.16,0.11,3.94,13.72,1.48,2.88,2.034,6.11,11.47,1.2,13.02752,9.347427,9.178539216,4211,12.68,26.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-04-29 19:50:00,19.470580000000002,19.34564,17.77703,14.70962,11.64031,9.951654,9.394312,9.397974,9.38009,9.364893,9.70897,86.21163,9.70897,86.21163,10.09762,12.01352,104.8082,12.01352,104.8082,9.35223,18.923,26.26,29.71,19.31,105.14,9.770001,2.53,10.03,0.18,0.12,3.98,13.83,1.65,2.88,2.032,6.11,11.46,1.2,13.02721,9.347585,9.1783208055,4212,12.7,25.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-04-29 20:00:00,19.50958,19.32708,17.74508,14.63363,11.75457,9.8655639999999991,9.39599,9.399653,9.379358,9.363031,11.2099,99.1682,11.2099,99.1682,9.93905,12.01921,104.8628,12.01921,104.8628,9.35429,18.905,26.24,29.69,19.3,104.83,9.74,2.31,9.15,0.17,0.11,3.96,13.76,1.65,2.88,2.03,6.11,11.46,1.2,13.02751,9.346742,9.1785321705,4213,12.7,25.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-04-29 20:10:00,19.49771,19.35296,17.75387,14.52749,11.6415,9.812647,9.395868,9.403162,9.379114,9.361658,11.12195,98.23012,11.12195,98.23012,9.87017,12.08003,105.3852,12.08003,105.3852,9.35096,18.783,26.14,29.67,19.28,105.83,9.86,2.36,9.37,0.18,0.13,4.03,13.95,1.42,2.87,2.027,6.11,11.45,1.21,13.02847,9.345915,9.179208538500001,4214,12.65,25.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-04-29 20:20:00,19.49899,19.37383,17.78884,14.5007,11.61648,9.868463,9.394465,9.403772,9.387018,9.361994,10.03257,88.65691,10.03257,88.65691,9.89319,12.06659,105.2691,12.06659,105.2691,9.351441,18.652,26.1,29.7,19.31,104.29,9.74,2.58,10.24,0.2,0.15,4.06,14.02,1.59,2.87,2.027,6.11,11.45,1.21,13.02864,9.345406,9.179328311999999,4215,12.65,25.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-04-29 20:30:00,19.49932,19.38918,17.9114,14.43035,11.51602,9.797327,9.399164,9.406153,9.388758,9.362757,10.80807,95.50675,10.80807,95.50675,9.89178,12.05946,105.2136,12.05946,105.2136,9.35413,18.587,26.03,29.66,19.28,105.2,9.84,2.44,9.7,0.19,0.13,4.06,14.03,1.51,2.88,2.029,6.11,11.45,1.21,13.0279,9.347058,9.178806945,4216,12.65,25.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-04-29 20:40:00,19.49288,19.40438,17.78939,14.47705,11.47732,9.754053,9.400324,9.407221,9.388056,9.370447,11.84502,104.4911,11.84502,104.4911,9.81941,12.04382,105.1063,12.04382,105.1063,9.36578,18.622,26.05,29.66,19.28,105.43,9.86,2.18,8.65,0.18,0.12,4.05,14,1.61,2.87,2.028,6.11,11.44,1.21,13.02882,9.353281,9.179455131,4217,12.65,24.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-04-29 20:50:00,19.49554,19.40359,17.8421,14.17083,11.78118,9.754419,9.401148,9.409693,9.387049,9.369074,11.67346,102.9684,11.67346,102.9684,9.81565,12.04001,105.0692,12.04001,105.0692,9.3642,18.642,26.07,29.68,19.29,104.57,9.770001,2.62,10.41,0.18,0.12,4.02,13.93,1.63,2.87,2.027,6.11,11.44,1.21,13.02854,9.353368,9.179257857,4218,12.65,24.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-04-29 21:00:00,19.47103,19.40133,17.94348,14.147,11.58288,9.736262,9.398035,9.406794,9.387964,9.370356,11.1839,98.6519,11.1839,98.6519,9.81644,12.04843,105.1333,12.04843,105.1333,9.36042,18.669,26.11,29.71,19.31,105.11,9.82,2.22,8.810001,0.18,0.12,4.01,13.9,1.62,2.87,2.026,6.11,11.44,1.21,13.02832,9.353667,9.179102856,4219,12.66,24.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-04-29 21:10:00,19.46569,19.39752,17.94305,14.32046,11.57833,9.70553,9.400965,9.407007,9.3883,9.368036,11.7451,103.5462,11.7451,103.5462,9.79356,12.06085,105.2365,12.06085,105.2365,9.35837,18.737,26.12,29.67,19.29,104.12,9.71,2.27,9.01,0.17,0.11,4.03,13.94,1.64,2.87,2.023,6.11,11.43,1.2,13.02817,9.35147,9.178997173499999,4220,12.66,24.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-04-29 21:20:00,19.46804,19.39819,17.95834,14.37734,11.41479,9.708002,9.399714,9.407862,9.390101,9.369074,12.10037,106.5389,12.10037,106.5389,9.73835,12.08322,105.4444,12.08322,105.4444,9.363419,18.712,26.12,29.69,19.3,102.75,9.59,2.13,8.43,0.21,0.15,4.03,13.95,1.91,2.87,2.022,6.11,11.42,1.2,13.0282,9.353931,9.17901831,4221,12.66,24.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-04-29 21:30:00,19.47943,19.40231,18.06515,14.28811,11.36465,9.784174,9.405847,9.408228,9.38537,9.368525,11.08999,97.72383,11.08999,97.72383,9.77334,12.08279,105.4365,12.08279,105.4365,9.36184,18.794,26.18,29.7,19.3,104.45,9.729999,2.55,10.15,0.19,0.13,3.96,13.78,1.6,2.86,2.021,6.11,11.42,1.2,13.02817,9.35198,9.178997173499999,4222,12.65,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-04-29 21:40:00,19.48059,19.40405,18.10815,14.20147,11.26968,9.819361,9.411494,9.410334,9.387629,9.369379,11.47988,101.2149,11.47988,101.2149,9.79638,12.05191,105.1651,12.05191,105.1651,9.36105,18.965,26.25,29.67,19.29,104.54,9.7,2.57,10.23,0.21,0.15,3.94,13.71,1.61,2.86,2.021,6.11,11.42,1.2,13.02827,9.352384,9.1790676285,4223,12.66,23.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-04-29 21:50:00,19.48599,19.39807,18.20062,14.25509,11.39877,9.776819,9.406824,9.410578,9.387323,9.366633,10.41198,91.94319,10.41198,91.94319,9.86265,12.04925,105.1427,12.04925,105.1427,9.36137,19.163,26.41,29.73,19.32,104.92,9.7,2.54,10.08,0.19,0.13,3.86,13.52,1.2,2.86,2.02,6.11,11.42,1.2,13.02909,9.350573,9.1796453595,4224,12.63,23.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-04-29 22:00:00,19.48351,19.39639,18.17538,14.2326,11.4992,9.695459,9.404627,9.406824,9.387415,9.368189,11.68994,103.1138,11.68994,103.1138,9.81565,12.0892,105.492,12.0892,105.492,9.36168,19.38,26.59,29.79,19.36,103.84,9.560001,2.27,8.979999,0.15,0.09,3.71,13.14,1.21,2.86,2.018,6.11,11.41,1.19,13.02828,9.352437,9.179074674,4225,12.61,23.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-04-29 22:10:00,19.4819,19.38864,18.13793,14.21868,11.44699,9.638361,9.40246,9.409449,9.389307,9.368586,12.00007,105.6277,12.00007,105.6277,9.72707,12.07196,105.3482,12.07196,105.3482,9.36435,19.41,26.64,29.82,19.38,102.27,9.41,2.37,9.4,0.18,0.13,3.78,13.32,0.83,2.86,2.02,6.11,11.4,1.19,13.02911,9.352296,9.179659450499999,4226,12.63,23.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-04-29 22:20:00,19.45986,19.37921,18.13467,14.23312,11.51135,9.5646,9.406061,9.408442,9.389582,9.368646,12.1291,106.6487,12.1291,106.6487,9.68173,12.03792,105.0657,12.03792,105.0657,9.37003,19.374,26.6,29.8,19.37,103.95,9.57,1.84,7.26,0.14,0.08,3.76,13.28,1.29,2.86,2.021,6.11,11.41,1.19,13.02794,9.353614,9.178835127,4227,12.62,22.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-04-29 22:30:00,19.44778,19.37109,18.21038,14.33575,11.60845,9.470484,9.406336,9.411921,9.39187,9.370661,12.46066,109.4239,12.46066,109.4239,9.62773,12.00666,104.7871,12.00666,104.7871,9.36783,19.415,26.68,29.87,19.41,101.16,9.310001,1.87,7.39,0.15,0.09,3.71,13.15,1.36,2.86,2.021,6.11,11.41,1.19,13.02828,9.354775,9.179074674,4228,12.62,22.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-04-29 22:40:00,19.45104,19.35955,18.19653,14.47302,11.44982,9.428247,9.403345,9.410791,9.39068,9.367212,12.57533,110.3223,12.57533,110.3223,9.58627,12.03266,104.9976,12.03266,104.9976,9.36121,19.441,26.67,29.84,19.39,102.05,9.38,2.26,8.97,0.18,0.12,3.74,13.22,1.11,2.86,2.021,6.11,11.41,1.19,13.02841,9.35096,9.1791662655,4229,12.61,22.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-04-29 22:50:00,19.43707,19.35671,18.31252,14.51425,11.36727,9.416437,9.400598,9.410578,9.390101,9.369837,12.48211,109.4668,12.48211,109.4668,9.57182,12.04436,105.113,12.04436,105.113,9.36656,19.45,26.67,29.83,19.39,103.62,9.53,2.08,8.24,0.12,0.06,3.72,13.18,1.24,2.86,2.021,6.11,11.4,1.19,13.02723,9.352647,9.1783348965,4230,12.62,22.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-04-29 23:00:00,19.44607,19.34774,18.34313,14.50707,11.22015,9.424127,9.404138,9.41067,9.391779,9.370356,12.44503,109.1477,12.44503,109.1477,9.57417,12.06136,105.252,12.06136,105.252,9.36278,19.444,26.66,29.82,19.38,101.6,9.34,2.01,7.97,0.16,0.1,3.75,13.25,1.26,2.87,2.023,6.11,11.4,1.19,13.0285,9.353385,9.179229675,4231,12.62,22.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-04-29 23:10:00,19.43167,19.34451,18.45428,14.53781,11.06356,9.432032,9.405786,9.412714,9.391046,9.368555,12.39586,108.7453,12.39586,108.7453,9.58533,12.03663,105.0323,12.03663,105.0323,9.36121,19.433,26.67,29.84,19.4,101.68,9.35,1.85,7.32,0.12,0.07,3.75,13.25,1.19,2.87,2.023,6.11,11.4,1.19,13.02789,9.352472,9.1787998995,4232,12.61,22.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-04-29 23:20:00,19.4244,19.33749,18.44045,14.48986,10.96331,9.444117,9.405847,9.412226,9.391993,9.368402,12.34614,108.3122,12.34614,108.3122,9.58658,12.03437,105.022,12.03437,105.022,9.36499,19.429,26.67,29.85,19.4,100.91,9.28,2.15,8.53,0.19,0.13,3.75,13.25,1.07,2.87,2.024,6.11,11.4,1.19,13.02862,9.352172,9.179314221,4233,12.61,22.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-04-29 23:30:00,19.41522,19.33016,18.43728,14.29202,11.01394,9.467676,9.407007,9.412897,9.387994,9.368189,12.34808,108.3744,12.34808,108.3744,9.60417,12.06256,105.2755,12.06256,105.2755,9.36798,19.427,26.66,29.84,19.39,102.99,9.47,2.11,8.37,0.14,0.08,3.76,13.26,1.27,2.87,2.024,6.11,11.4,1.19,13.03021,9.352524,9.1804344555,4234,12.6,22.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-04-29 23:40:00,19.39709,19.32321,18.30981,14.21487,11.19583,9.439142,9.405176,9.411677,9.389215,9.368158,12.35382,108.4339,12.35382,108.4339,9.60764,12.03596,105.0333,12.03596,105.0333,9.36405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.03038,9.352753,9.180554229,4235,12.65,22.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
FCR,50,2025-04-29 23:50:00,19.39575,19.31991,18.31027,14.23953,11.23577,9.426722,9.408594,9.413233,9.389887,9.369257,12.36592,108.4927,12.36592,108.4927,9.58925,12.03714,105.0474,12.03714,105.0474,9.36546,19.443,26.67,29.84,19.39,101.77,9.36,2.06,8.16,0.18,0.12,3.75,13.25,1.15,2.87,2.024,6.11,11.39,1.19,13.02901,9.353298,9.1795889955,4236,12.62,22.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-04-30 00:00:00,19.40786,19.32162,18.42651,14.23971,11.36065,9.434015,9.403681,9.411585,9.388574,9.369074,12.32203,108.1378,12.32203,108.1378,9.60104,12.00936,104.7945,12.00936,104.7945,9.36137,19.444,26.65,29.82,19.38,102.65,9.439999,2.28,9.020001,0.18,0.12,3.75,13.26,1.28,2.87,2.024,6.11,11.39,1.19,13.02864,9.352437,9.179328311999999,4237,12.61,21.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-04-30 00:10:00,19.40652,19.32131,18.4815,14.18023,11.53173,9.428339,9.407648,9.412012,9.388086,9.368433,12.36403,108.4782,12.36403,108.4782,9.59003,11.98971,104.6231,11.98971,104.6231,9.36137,19.428,26.63,29.8,19.37,101.78,9.36,2.22,8.79,0.13,0.07,3.73,13.19,1.2,2.87,2.023,6.11,11.39,1.19,13.02815,9.351557,9.1789830825,4238,12.61,21.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-04-30 00:20:00,19.38659,19.32168,18.5079,14.20523,11.5039,9.4172,9.419062,9.409662,9.389002,9.367426,12.42525,109.0032,12.42525,109.0032,9.58533,11.95905,104.3473,11.95905,104.3473,9.35806,19.436,26.62,29.78,19.36,103.79,9.54,2.06,8.16,0.14,0.08,3.75,13.23,1.16,2.87,2.024,6.11,11.38,1.19,13.02895,9.351628,9.1795467225,4239,12.62,21.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-04-30 00:30:00,19.37985,19.31643,18.54315,14.14346,11.56973,9.500269,9.410974,9.41482,9.389826,9.367701,12.47911,109.4583,12.47911,109.4583,9.57873,11.95542,104.3153,11.95542,104.3153,9.35791,19.431,26.62,29.79,19.36,103.98,9.560001,2.24,8.89,0.16,0.1,3.76,13.27,1.1,2.87,2.024,6.11,11.38,1.19,13.02602,9.351382,9.177482391,4240,12.62,21.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-04-30 00:40:00,19.37438,19.30795,18.56121,14.06787,11.66329,9.431177,9.408594,9.415003,9.393427,9.370111,12.49654,109.6092,12.49654,109.6092,9.57795,11.97745,104.5241,11.97745,104.5241,9.36452,19.419,26.62,29.79,19.37,104.15,9.58,2.31,9.14,0.15,0.09,3.76,13.27,1.2,2.86,2.019,6.11,11.38,1.21,13.02819,9.352806,9.1790112645,4241,12.62,22.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-04-30 00:50:00,19.37527,19.28631,18.46823,13.86154,11.6517,9.441798,9.413934,9.413538,9.396998,9.369318,12.50431,109.6495,12.50431,109.6495,9.56725,11.95243,104.2998,11.95243,104.2998,9.36214,19.4,26.61,29.79,19.36,103.95,9.560001,2,7.9,0.13,0.08,3.75,13.25,1.31,2.86,2.019,6.12,11.38,1.21,13.03113,9.352296,9.1810826415,4242,12.62,22.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
